asset_number,asset_description,lamp_type_lupvalue,lamp_rating_w,mounting_type_lupvalue,lat,lon,location
1544182,Feature Lighting - Cargo Lane from Lorimer Street,10,35,Pole: Multiple Fixed,-37.82483273586998,144.9473024269718,"(-37.82483273586998, 144.9473024269718)"
1347318,Feature Lighting - Docklands,5,150,Parapet,-37.81754361868148,144.94973078702492,"(-37.81754361868148, 144.94973078702492)"
1542917,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.823944141324844,144.94726704853446,"(-37.823944141324844, 144.94726704853446)"
1540018,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way,9,,Pole: Multiple Fixed,-37.81482369702403,144.9420890817435,"(-37.81482369702403, 144.9420890817435)"
1543874,Feature Lighting - Intersection of Lonsdale Street and Russell Street,13,14,Pole: Multiple Fixed,-37.810919771197554,144.967094063743,"(-37.810919771197554, 144.967094063743)"
1543948,Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street,9,,Pole: Multiple Fixed,-37.81149159894804,144.96883807065538,"(-37.81149159894804, 144.96883807065538)"
1347166,Feature Lighting - Docklands,3,36,Parapet,-37.817577666562414,144.94938519511814,"(-37.817577666562414, 144.94938519511814)"
1539252,Feature Lighting -,13,70,Pole: Multiple Fixed,-37.82422658735571,144.94436230264415,"(-37.82422658735571, 144.94436230264415)"
1543285,Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane,,,,-37.82474655237295,144.9456782529794,"(-37.82474655237295, 144.9456782529794)"
1502972,Feature Lighting - Northbank,,125,Wall,-37.81919439530362,144.96535632911255,"(-37.81919439530362, 144.96535632911255)"
1347482,Feature Lighting - Docklands,1,,Wall,-37.81527011224563,144.94169010621388,"(-37.81527011224563, 144.94169010621388)"
1542111,Feature Lighting - Swanston Street between Franklin Street and Victoria Street,9,,Pole: Multiple Fixed,-37.80680870453893,144.96240153908366,"(-37.80680870453893, 144.96240153908366)"
1487844,Feature Lighting - Docklands,,,,-37.81415952356532,144.94382972799556,"(-37.81415952356532, 144.94382972799556)"
1540415,Feature Lighting - St Kilda Road between Yarra River and Southbank Boulevard,13,150,Pole: Multiple Fixed,-37.82285427294274,144.9702519550776,"(-37.82285427294274, 144.9702519550776)"
1541250,Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street,13,14,Pole: Multiple Fixed,-37.81177268294435,144.96787056325545,"(-37.81177268294435, 144.96787056325545)"
1540588,Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane,3,14,Pole: Multiple Fixed,-37.82430689880994,144.9438884796726,"(-37.82430689880994, 144.9438884796726)"
1543529,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,,Pole: Multiple Fixed,-37.82242493556106,144.9454014576038,"(-37.82242493556106, 144.9454014576038)"
1542908,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.82387032757273,144.94731858253732,"(-37.82387032757273, 144.94731858253732)"
1542493,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81941169568921,144.97462431649916,"(-37.81941169568921, 144.97462431649916)"
1540319,Feature Lighting - Intersection of William Street and Flinders Street,13,100,Pole: Multiple Fixed,-37.81974189855128,144.96004119511292,"(-37.81974189855128, 144.96004119511292)"
1541744,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.8238060664755,144.94731553626428,"(-37.8238060664755, 144.94731553626428)"
1347785,Feature Lighting - Docklands,5,70,Inground,-37.81396389060478,144.9423996582045,"(-37.81396389060478, 144.9423996582045)"
1543621,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,,Pole: Multiple Fixed,-37.82264246629849,144.94642782053293,"(-37.82264246629849, 144.94642782053293)"
1543983,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81823229288832,144.97357749993523,"(-37.81823229288832, 144.97357749993523)"
1348002,Feature Lighting - Docklands,1,18,Bollard,-37.82348601592279,144.94319164411942,"(-37.82348601592279, 144.94319164411942)"
1540870,Feature Lighting - Shrine of Remembrance,9,,Pole: Multiple Fixed,-37.82356410457002,144.97080892322285,"(-37.82356410457002, 144.97080892322285)"
1540393,Feature Lighting - Enterprize Park,13,70,Pole: Multiple Fixed,-37.82023240566662,144.9603217458612,"(-37.82023240566662, 144.9603217458612)"
1515617,Feature Lighting - Flood Lighting - Fawkner Park,,,,-37.84464910842157,144.98235031972342,"(-37.84464910842157, 144.98235031972342)"
1544790,Feature Lighting -,9,,Pole: Multiple Fixed,-37.82260243144075,144.94586356168747,"(-37.82260243144075, 144.94586356168747)"
1540257,Feature Lighting - Flinders Street between Market Street and William Street,13,70,Pole: Multiple Fixed,-37.81960735502078,144.960283935033,"(-37.81960735502078, 144.960283935033)"
1539636,Feature Lighting - Merchant Street between Bourke Street and Victoria Harbour Promenade,9,,Pole: Multiple Fixed,-37.81919772350241,144.9435851779272,"(-37.81919772350241, 144.9435851779272)"
1541213,Feature Lighting - Lower Promenade,9,,Pole: Multiple Fixed,-37.819704819672154,144.96789738533732,"(-37.819704819672154, 144.96789738533732)"
1544576,Feature Lighting - Enterprize Park,13,100,Pole: Multiple Fixed,-37.82001522254699,144.95931029316296,"(-37.82001522254699, 144.95931029316296)"
1544082,Feature Lighting - Shrine of Remembrance,9,,Pole: Multiple Fixed,-37.823543977014886,144.9708572029854,"(-37.823543977014886, 144.9708572029854)"
1541943,Feature Lighting -,,,Pole: Multiple Fixed,-37.82386301500222,144.9519653129121,"(-37.82386301500222, 144.9519653129121)"
1487714,Feature Lighting - Docklands,,,,-37.81879065005589,144.94295344359782,"(-37.81879065005589, 144.94295344359782)"
1539699,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Rakaia Way,13,70,Pole: Multiple Fixed,-37.81516202323185,144.9415028469798,"(-37.81516202323185, 144.9415028469798)"
1347973,Feature Lighting - Docklands,5,70,Inground,-37.824450145814296,144.94642871026488,"(-37.824450145814296, 144.94642871026488)"
1540038,Feature Lighting - Victoria Green,9,,Pole: Multiple Fixed,-37.8201764215468,144.9449595400287,"(-37.8201764215468, 144.9449595400287)"
1543551,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,,Pole: Multiple Fixed,-37.82246844620152,144.9454080661371,"(-37.82246844620152, 144.9454080661371)"
1503017,Feature Lighting - Southbank,,70,Guy Wire (Catenary),-37.8212377940508,144.96188000740403,"(-37.8212377940508, 144.96188000740403)"
1544614,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82391623035081,144.94724762170847,"(-37.82391623035081, 144.94724762170847)"
1348125,Feature Lighting - Docklands,1,,Inground,-37.81499880751487,144.94149435152258,"(-37.81499880751487, 144.94149435152258)"
1540044,Feature Lighting - Victoria Green,13,14,Pole: Multiple Fixed,-37.820398441496934,144.9452367097885,"(-37.820398441496934, 144.9452367097885)"
1543824,Feature Lighting - Upfield Railway,9,,Pole: Multiple Fixed,-37.786670460695824,144.94213581039097,"(-37.786670460695824, 144.94213581039097)"
1502929,Feature Lighting - Southbank Pedestrian Bridge,,,Inground,-37.819430899743004,144.9652228266883,"(-37.819430899743004, 144.9652228266883)"
1543113,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.82388928189262,144.94719408050008,"(-37.82388928189262, 144.94719408050008)"
1541372,Feature Lighting - City Square,13,14,Pole: Multiple Fixed,-37.81632738248432,144.96713429688083,"(-37.81632738248432, 144.96713429688083)"
1543119,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.8239410490909,144.94718818754657,"(-37.8239410490909, 144.94718818754657)"
1487611,Feature Lighting - Docklands,,,,-37.8202745292364,144.94529985642316,"(-37.8202745292364, 144.94529985642316)"
1540784,Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard,13,14,Pole: Multiple Fixed,-37.821203852127475,144.96174573896573,"(-37.821203852127475, 144.96174573896573)"
1544160,Feature Lighting - Collins Landing between Australian Wharf and Collins Street,3,14,Pole: Multiple Fixed,-37.82203007161765,144.94448033481152,"(-37.82203007161765, 144.94448033481152)"
1539331,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way,9,,Pole: Multiple Fixed,-37.814670671803555,144.94238265777818,"(-37.814670671803555, 144.94238265777818)"
1540905,Feature Lighting -,9,8,Pole: Multiple Fixed,-37.82385966047023,144.94744420049577,"(-37.82385966047023, 144.94744420049577)"
1347720,Feature Lighting - Docklands,5,70,Inground,-37.819567950727354,144.95282112201411,"(-37.819567950727354, 144.95282112201411)"
1540557,Feature Lighting - Swinging Basin Lane,13,35,Pole: Multiple Fixed,-37.824447945864435,144.94353839502153,"(-37.824447945864435, 144.94353839502153)"
1544060,Feature Lighting -,3,14,Pole: Multiple Fixed,-37.823486016318945,144.94319166679605,"(-37.823486016318945, 144.94319166679605)"
1347194,Feature Lighting - Docklands,5,150,Parapet,-37.817718711596456,144.94980864284412,"(-37.817718711596456, 144.94980864284412)"
1541161,Feature Lighting - Victoria Harbour Promenade between Enterprize Way and Cumberland Street,3,,Pole: Multiple Fixed,-37.81897912866626,144.94272351262703,"(-37.81897912866626, 144.94272351262703)"
1347726,Feature Lighting - Docklands,1,35,Inground,-37.82384532896419,144.9480157710796,"(-37.82384532896419, 144.9480157710796)"
1540126,Feature Lighting - Southbank Pedestrian Bridge between Southbank Promenade and Flinders Walk,,,,-37.819404681161046,144.96514493363566,"(-37.819404681161046, 144.96514493363566)"
1542330,Feature Lighting - Swanston Street between Little Lonsdale Street and La Trobe Street,9,,Pole: Multiple Fixed,-37.80984660506958,144.9638229624661,"(-37.80984660506958, 144.9638229624661)"
1539332,Feature Lighting - Docklands Drive between Harbour Esplanade and Saint Mangos Lane,1,50,Pole: Multiple Fixed,-37.81300640621567,144.9424405665236,"(-37.81300640621567, 144.9424405665236)"
1544412,Feature Lighting -,9,,Pole: Multiple Fixed,-37.82270216933853,144.9463387487609,"(-37.82270216933853, 144.9463387487609)"
1347208,Feature Lighting - Docklands,2,250,Building Facade,-37.81989156168423,144.9387448024328,"(-37.81989156168423, 144.9387448024328)"
1541696,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82315466248214,144.94729232678722,"(-37.82315466248214, 144.94729232678722)"
1539562,Feature Lighting - Charles Grimes Bridge between Wurundjeri Way and Montague Street,9,3,Pole: Multiple Fixed,-37.82384531975831,144.9480157599396,"(-37.82384531975831, 144.9480157599396)"
1539702,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Rakaia Way,13,70,Pole: Multiple Fixed,-37.815087158399514,144.9415711528781,"(-37.815087158399514, 144.9415711528781)"
1348464,Feature Lighting - Docklands,3,36,Inground,-37.81482186940523,144.94164786052016,"(-37.81482186940523, 144.94164786052016)"
1544314,Feature Lighting - Womens Peace Gardens,3,14,Pole: Multiple Fixed,-37.79119964441435,144.923476300334,"(-37.79119964441435, 144.923476300334)"
1346656,Feature Lighting - Docklands,3,36,Inground,-37.814883492639474,144.94149172737212,"(-37.814883492639474, 144.94149172737212)"
1541803,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.823090801925446,144.94716515745594,"(-37.823090801925446, 144.94716515745594)"
1541184,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.82316049406078,144.94722694156457,"(-37.82316049406078, 144.94722694156457)"
1544384,Feature Lighting -,9,,Pole: Multiple Fixed,-37.81904587136054,144.97297212481124,"(-37.81904587136054, 144.97297212481124)"
1539641,Feature Lighting - Merchant Street between Bourke Street and Victoria Harbour Promenade,9,,Pole: Multiple Fixed,-37.8192311867566,144.9433495473882,"(-37.8192311867566, 144.9433495473882)"
1540088,Feature Lighting - Victoria Harbour Promenade between Enterprize Way and Cumberland Street,13,70,Pole: Multiple Fixed,-37.81895693524583,144.94350291083424,"(-37.81895693524583, 144.94350291083424)"
1542383,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82349572365752,144.94725771404353,"(-37.82349572365752, 144.94725771404353)"
1542443,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.823962486219564,144.9473723962292,"(-37.823962486219564, 144.9473723962292)"
1541627,Feature Lighting - Intersection of Lonsdale Street and Russell Street,13,14,Pole: Multiple Fixed,-37.81086573544924,144.96733009813366,"(-37.81086573544924, 144.96733009813366)"
1541267,Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street,13,14,Pole: Multiple Fixed,-37.8117599687461,144.96783435342815,"(-37.8117599687461, 144.96783435342815)"
1542212,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.818367456205,144.97362578167295,"(-37.818367456205, 144.97362578167295)"
1541295,Feature Lighting - Little Bourke Street between Russell Street and Swanston Street,13,14,Pole: Multiple Fixed,-37.81191253834499,144.96746286747572,"(-37.81191253834499, 144.96746286747572)"
1347305,Feature Lighting - Docklands,3,36,Parapet,-37.81759426861466,144.94920889482086,"(-37.81759426861466, 144.94920889482086)"
1540917,Feature Lighting -,9,8,Pole: Multiple Fixed,-37.82443381948644,144.94720816609967,"(-37.82443381948644, 144.94720816609967)"
1543409,Feature Lighting - Arglye Square,13,70,Pole: Multiple Fixed,-37.80259568329996,144.96612176299078,"(-37.80259568329996, 144.96612176299078)"
1348367,Feature Lighting - Docklands,3,36,Parapet,-37.81770627233012,144.9500222252035,"(-37.81770627233012, 144.9500222252035)"
1346961,Feature Lighting - Docklands,3,36,Parapet,-37.81753712835021,144.9497958887455,"(-37.81753712835021, 144.9497958887455)"
1541350,Feature Lighting - Little Bourke Street between Russell Street and Swanston Street,13,14,Pole: Multiple Fixed,-37.81245606473403,144.96541768310877,"(-37.81245606473403, 144.96541768310877)"
1346487,Feature Lighting - Docklands,5,70,Inground,-37.81579911540589,144.94543803212815,"(-37.81579911540589, 144.94543803212815)"
1543466,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,,Pole: Multiple Fixed,-37.82237873446009,144.9453465178657,"(-37.82237873446009, 144.9453465178657)"
1544577,Feature Lighting - Enterprize Park,9,5,Pole: Multiple Fixed,-37.82022740697374,144.9607889583107,"(-37.82022740697374, 144.9607889583107)"
1544538,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.82342030990544,144.9473076632509,"(-37.82342030990544, 144.9473076632509)"
1540799,Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard,13,14,Pole: Multiple Fixed,-37.821286483472385,144.96163576839666,"(-37.821286483472385, 144.96163576839666)"
1487911,Feature Lighting - Docklands,,,,-37.81615312573838,144.93923167834797,"(-37.81615312573838, 144.93923167834797)"
1346565,Feature Lighting - Docklands,1,500,Building Facade,-37.81619093815654,144.9432515968513,"(-37.81619093815654, 144.9432515968513)"
1543840,Feature Lighting - Cohen Place Plaza,3,14,Pole: Multiple Fixed,-37.8112524609615,144.9693363904713,"(-37.8112524609615, 144.9693363904713)"
1542413,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82385314050123,144.94715049088404,"(-37.82385314050123, 144.94715049088404)"
1540676,Feature Lighting - Lower Promenade,9,,Pole: Multiple Fixed,-37.81972706697281,144.9675205349721,"(-37.81972706697281, 144.9675205349721)"
1541579,Feature Lighting - Intersection of Lonsdale Street and Russell Street,13,14,Pole: Multiple Fixed,-37.810803223531764,144.96720537541034,"(-37.810803223531764, 144.96720537541034)"
1347545,Feature Lighting - Docklands,1,,Inground,-37.81462901651548,144.94249026424524,"(-37.81462901651548, 144.94249026424524)"
1347955,Feature Lighting - Docklands,5,70,Inground,-37.825162264451066,144.9468893056208,"(-37.825162264451066, 144.9468893056208)"
1603032,Feature Lighting - Little Bourke Street between Russell Street and Swanston Street,9,3,Guy Wire (Catenary),-37.81238944217087,144.96563814658694,"(-37.81238944217087, 144.96563814658694)"
1540206,Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street,9,,Pole: Multiple Fixed,-37.81159105804224,144.96850226729123,"(-37.81159105804224, 144.96850226729123)"
1541345,Feature Lighting - Little Bourke Street between Russell Street and Swanston Street,13,14,Pole: Multiple Fixed,-37.81248467124118,144.96540963647902,"(-37.81248467124118, 144.96540963647902)"
1348099,Feature Lighting - Docklands,1,,Canopy,-37.81785023361233,144.95079611849366,"(-37.81785023361233, 144.95079611849366)"
1542911,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.823896091936156,144.94730947648893,"(-37.823896091936156, 144.94730947648893)"
1542202,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81827493073591,144.97354407855897,"(-37.81827493073591, 144.97354407855897)"
1540252,Feature Lighting - Intersection of Wellington Parade and Powlett Street,,,Pole: Multiple Fixed,-37.8164968936747,144.9851708113854,"(-37.8164968936747, 144.9851708113854)"
1347880,Feature Lighting - Docklands,1,20,Inground,-37.814871194974735,144.94116565291515,"(-37.814871194974735, 144.94116565291515)"
1544541,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,,Pole: Multiple Fixed,-37.82243658113749,144.94531133464594,"(-37.82243658113749, 144.94531133464594)"
1542135,Feature Lighting - Gordon Reserve,1,,Pole: Multiple Fixed,-37.81243911271117,144.97389882802565,"(-37.81243911271117, 144.97389882802565)"
1348422,Feature Lighting - Docklands,1,,Building Facade,-37.820955597882566,144.9322806730512,"(-37.820955597882566, 144.9322806730512)"
1502938,Feature Lighting - Southbank,,,Inground,-37.821290790550336,144.96396911841484,"(-37.821290790550336, 144.96396911841484)"
1348221,Feature Lighting - Docklands,5,70,Inground,-37.820281691883956,144.94958032490032,"(-37.820281691883956, 144.94958032490032)"
1347181,Feature Lighting - Docklands,5,70,Inground,-37.824358165669324,144.9455703353424,"(-37.824358165669324, 144.9455703353424)"
1544836,Feature Lighting - Point Park,9,,Pole: Multiple Fixed,-37.822970870484525,144.9415272474153,"(-37.822970870484525, 144.9415272474153)"
1543230,Feature Lighting - Collins Landing between Australian Wharf and Collins Street,3,14,Pole: Multiple Fixed,-37.821705550910025,144.94463001140863,"(-37.821705550910025, 144.94463001140863)"
1541681,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82297880647912,144.94724242947234,"(-37.82297880647912, 144.94724242947234)"
1543988,Feature Lighting -,9,,Pole: Multiple Fixed,-37.81903951491728,144.97301369904832,"(-37.81903951491728, 144.97301369904832)"
