Census year	Block ID	Property ID	Base property ID	Street address	CLUE small area	Trading name	Industry (ANZSIC4) code	Industry (ANZSIC4) description	Seating type	Number of seats	xcoord	ycoord	Location				
2017	6	578321	573333	2 Swanston Street	Melbourne (CBD)	Beer De Luxe	4520	"Pubs, Taverns and Bars"	Seats - Outdoor	400	144.9699175	-37.81784465	"(-37.81784465, 144.9699175)"				
2017	56	108538	108538	163-169 Russell Street	Melbourne (CBD)	Eden Bar	4520	"Pubs, Taverns and Bars"	Seats - Indoor	150	144.9676479	-37.81246709	"(-37.81246709, 144.9676479)"				
2017	226	108232	108232	172 Rathdowne Street	Carlton	Fu Lu Chinese Cafe	4511	Cafes and Restaurants	Seats - Outdoor	4	144.9711594	-37.79532263	"(-37.79532263, 144.9711594)"				
2017	18	103918	103918	61-73 Flinders Lane	Melbourne (CBD)	Cecconi's Flinders Lane	4511	Cafes and Restaurants	Seats - Indoor	180	144.9725123	-37.81506474	"(-37.81506474, 144.9725123)"				
2017	252	106246	106246	148-150 Lygon Street	Carlton	Pasta Rustica Ristorante	4511	Cafes and Restaurants	Seats - Outdoor	38	144.966737	-37.80366897	"(-37.80366897, 144.966737)"				
2017	413	105085	105085	104 Ireland Street	West Melbourne (Residential)	Villanove Coffee	4511	Cafes and Restaurants	Seats - Indoor	13	144.9430815	-37.80642484	"(-37.80642484, 144.9430815)"				
2017	206	106125	106125	241 Lygon Street	Carlton	New Zealand Natural Ice Cream	4512	Takeaway Food Services	Seats - Outdoor	16	144.9667834	-37.79978368	"(-37.79978368, 144.9667834)"				
2017	85	105746	105746	183-265 La Trobe Street	Melbourne (CBD)	Gloria Jeans	4511	Cafes and Restaurants	Seats - Indoor	20	144.9630189	-37.81073331	"(-37.81073331, 144.9630189)"				
2017	46	101137	101137	235-251 Bourke Street	Melbourne (CBD)	Sambal Kampung	4512	Takeaway Food Services	Seats - Indoor	18	144.9665978	-37.81376503	"(-37.81376503, 144.9665978)"				
2017	57	101211	101211	160-162 Bourke Street	Melbourne (CBD)	Whitte Tomato	4511	Cafes and Restaurants	Seats - Indoor	70	144.9684702	-37.81244856	"(-37.81244856, 144.9684702)"				
2017	16	103938	103938	187 Flinders Lane	Melbourne (CBD)	Ezard	4511	Cafes and Restaurants	Seats - Indoor	68	144.9683751	-37.81635789	"(-37.81635789, 144.9683751)"				
2017	207	106144	106144	305 Lygon Street	Carlton	Tiamo 2	4511	Cafes and Restaurants	Seats - Indoor	125	144.9670792	-37.79817948	"(-37.79817948, 144.9670792)"				
2017	95	109314	109314	401-405 Swanston Street	Melbourne (CBD)	KFC	4511	Cafes and Restaurants	Seats - Indoor	73	144.963217	-37.80904283	"(-37.80904283, 144.963217)"				
2017	74	106017	106017	391-393 Little Lonsdale Street	Melbourne (CBD)	Gypsy & Pig	4511	Cafes and Restaurants	Seats - Outdoor	10	144.9603411	-37.81187439	"(-37.81187439, 144.9603411)"				
2017	68	105901	105901	24-38 Little Bourke Street	Melbourne (CBD)	Deli 1884	4511	Cafes and Restaurants	Seats - Indoor	45	144.9714138	-37.81033978	"(-37.81033978, 144.9714138)"				
2017	24	110765	110765	302-308 Flinders Lane	Melbourne (CBD)	Bistro Du Peuple	4511	Cafes and Restaurants	Seats - Indoor	22	144.9638971	-37.81719967	"(-37.81719967, 144.9638971)"				
2017	46	109413	109413	146 Swanston Street	Melbourne (CBD)	Tsujiri	4512	Takeaway Food Services	Seats - Outdoor	12	144.9662039	-37.81417648	"(-37.81417648, 144.9662039)"				
2017	114	103231	103231	473-481 Elizabeth Street	Melbourne (CBD)	Borek Bakehouse	4512	Takeaway Food Services	Seats - Indoor	8	144.959753	-37.80781933	"(-37.80781933, 144.959753)"				
2017	802	575820	575820	1-9 Freshwater Place	Southbank	The Meat & Wine Co	4511	Cafes and Restaurants	Seats - Indoor	250	144.962154	-37.82167834	"(-37.82167834, 144.962154)"				
2017	804	110537	110537	1-27 South Wharf Promenade	Southbank	The Boatbuilders Yard	4511	Cafes and Restaurants	Seats - Indoor	54	144.9534995	-37.82437522	"(-37.82437522, 144.9534995)"				
2017	53	108073	108073	175-183 Queen Street	Melbourne (CBD)	Kenny's Bakery Cafe	4511	Cafes and Restaurants	Seats - Indoor	56	144.9599857	-37.81452036	"(-37.81452036, 144.9599857)"				
2017	435	107481	107481	65-67 Peel Street	West Melbourne (Residential)	The Drunken Poet Pty Ltd	4520	"Pubs, Taverns and Bars"	Seats - Indoor	35	144.955498	-37.80666721	"(-37.80666721, 144.955498)"				
2017	38	105911	105911	37 Little Collins Street	Melbourne (CBD)	Bar Lourinha	4520	"Pubs, Taverns and Bars"	Seats - Indoor	60	144.9724927	-37.81278444	"(-37.81278444, 144.9724927)"				
2017	15	104011	104011	250-254 Flinders Street	Melbourne (CBD)	II Tempo Bar	4511	Cafes and Restaurants	Seats - Outdoor	30	144.9659973	-37.81752037	"(-37.81752037, 144.9659973)"				
2017	85	105746	105746	183-265 La Trobe Street	Melbourne (CBD)	Melbourne Central Lion Hotel	4520	"Pubs, Taverns and Bars"	Seats - Indoor	200	144.9630189	-37.81073331	"(-37.81073331, 144.9630189)"				
2017	26	109418	109418	199-209 Collins Street	Melbourne (CBD)	Campari Spritz Point	4511	Cafes and Restaurants	Seats - Outdoor	32	144.9674304	-37.81584777	"(-37.81584777, 144.9674304)"				
2017	1110	620312	593737	23-37 Star Crescent	Docklands	KFC	4512	Takeaway Food Services	Seats - Indoor	26	144.9378299	-37.81315031	"(-37.81315031, 144.9378299)"				
2017	66	659717	659717	225 Russell Street	Melbourne (CBD)	Shujinko	4511	Cafes and Restaurants	Seats - Indoor	48	144.9671363	-37.81134266	"(-37.81134266, 144.9671363)"				
2017	67	108581	108581	226-236 Russell Street	Melbourne (CBD)	Thai Chilli Cafe	4511	Cafes and Restaurants	Seats - Indoor	48	144.9676444	-37.81098272	"(-37.81098272, 144.9676444)"				
2017	64	105869	105869	386-392 Little Bourke Street	Melbourne (CBD)	Khokolat Bar	4520	"Pubs, Taverns and Bars"	Seats - Indoor	34	144.9610735	-37.81359799	"(-37.81359799, 144.9610735)"				
2017	54	105849	105849	383-385 Little Bourke Street	Melbourne (CBD)	Ume Sushi House	4511	Cafes and Restaurants	Seats - Indoor	36	144.961463	-37.81377588	"(-37.81377588, 144.961463)"				
2017	354	109790	109790	500 Victoria Street	North Melbourne	El Subor	4511	Cafes and Restaurants	Seats - Indoor	70	144.9496812	-37.804917	"(-37.804917, 144.9496812)"				
2017	1110	608590	608590	101 Waterfront Way	Docklands	Boost Juice Waterfront City	4512	Takeaway Food Services	Seats - Outdoor	12	144.9375906	-37.81187395	"(-37.81187395, 144.9375906)"				
2017	95	105989	105989	22-32 Little La Trobe Street	Melbourne (CBD)	Little Charley - Brady Hotels Central Melbourne	4511	Cafes and Restaurants	Seats - Indoor	40	144.9626724	-37.80917165	"(-37.80917165, 144.9626724)"				
2017	243	109330	109330	743-751 Swanston Street	Carlton	KFC Carlton	4511	Cafes and Restaurants	Seats - Outdoor	10	144.9636423	-37.8006201	"(-37.8006201, 144.9636423)"				
2017	862	102498	102498	131-133 Domain Road	South Yarra	Entrecote - Paris Steakhouse & Winebar	4511	Cafes and Restaurants	Seats - Outdoor	30	144.9804913	-37.83412547	"(-37.83412547, 144.9804913)"				
2017	270	627740	104468	230 Grattan Street	Parkville	Shanti Bhagwan Cafe	4511	Cafes and Restaurants	Seats - Outdoor	36	144.9612468	-37.79739836	"(-37.79739836, 144.9612468)"				
2017	17	103920	103920	87-89 Flinders Lane	Melbourne (CBD)	Swiss Club Restaurant	4511	Cafes and Restaurants	Seats - Indoor	100	144.9713925	-37.81542975	"(-37.81542975, 144.9713925)"				
2017	812	110413	110413	8-10 Kavanagh Street	Southbank	Broad Bean Organic Grocer	4122	Fruit and Vegetable Retailing	Seats - Outdoor	6	144.9666055	-37.82241845	"(-37.82241845, 144.9666055)"				
2017	243	109330	109330	743-751 Swanston Street	Carlton	China Style	4511	Cafes and Restaurants	Seats - Indoor	44	144.9636423	-37.8006201	"(-37.8006201, 144.9636423)"				
2017	205	573290	573290	740-750 Swanston Street	Carlton	E Dumpling	4511	Cafes and Restaurants	Seats - Outdoor	8	144.9647653	-37.79899938	"(-37.79899938, 144.9647653)"				
2017	216	103101	103101	161-169 Elgin Street	Carlton	Cafe Lua	4511	Cafes and Restaurants	Seats - Outdoor	36	144.969295	-37.79757961	"(-37.79757961, 144.969295)"				
2017	72	110708	110707	535 Little Lonsdale Street	Melbourne (CBD)	Gami At Healeys - Chicken & Beer	4511	Cafes and Restaurants	Seats - Outdoor	12	144.9560169	-37.8134766	"(-37.8134766, 144.9560169)"				
2017	218	106205	106205	330 Lygon Street	Carlton	DOC Delicatessen	4129	Other Specialised Food Retailing	Seats - Indoor	6	144.9674831	-37.79926349	"(-37.79926349, 144.9674831)"				
2017	32	102117	102117	500-514 Collins Street	Melbourne (CBD)	Kantina Kartel	4511	Cafes and Restaurants	Seats - Outdoor	22	144.9574732	-37.81753383	"(-37.81753383, 144.9574732)"				
2017	84	103214	103214	349 Elizabeth Street	Melbourne (CBD)	Pappa Roti Melbounre Cbd / Dotcom Internet Cafe	5910	Internet Service Providers and Web Search Portals	Seats - Outdoor	8	144.9612081	-37.81067436	"(-37.81067436, 144.9612081)"				
2017	1108	573414	573414	788-812 Bourke Street	Docklands	Watermark Docklands	4520	"Pubs, Taverns and Bars"	Seats - Outdoor	100	144.9451224	-37.81888389	"(-37.81888389, 144.9451224)"				
2017	781	110551	110551	49-89 Turner Street	Port Melbourne	Cafe Port IT	4511	Cafes and Restaurants	Seats - Indoor	35	144.9253775	-37.82304058	"(-37.82304058, 144.9253775)"				
2017	64	105706	105706	389-395 Lonsdale Street	Melbourne (CBD)	Kalamaki Greek Street Food	4511	Cafes and Restaurants	Seats - Outdoor	25	144.9610121	-37.81288006	"(-37.81288006, 144.9610121)"				
2017	25	102079	102079	221-231 Collins Street	Melbourne (CBD)	Tako Sushi Japanses Cafe	4511	Cafes and Restaurants	Seats - Indoor	20	144.9663304	-37.81584476	"(-37.81584476, 144.9663304)"				
2017	753	110606	110380	3 Southgate Avenue	Southbank	Rhumba's at Southgate	4512	Takeaway Food Services	Seats - Indoor	4	144.9662623	-37.82066923	"(-37.82066923, 144.9662623)"				
2017	802	575820	575820	1-9 Freshwater Place	Southbank	Nashi	4511	Cafes and Restaurants	Seats - Outdoor	14	144.962154	-37.82167834	"(-37.82167834, 144.962154)"				
2017	15	104010	104010	256-268 Flinders Street	Melbourne (CBD)	Il Tempo 2 Pasta	4511	Cafes and Restaurants	Seats - Outdoor	14	144.9656264	-37.81760781	"(-37.81760781, 144.9656264)"				
2017	266	109852	109852	72 Victoria Street	Carlton	Biryani King	4511	Cafes and Restaurants	Seats - Indoor	45	144.9654212	-37.80670799	"(-37.80670799, 144.9654212)"				
2017	811	110364	110364	141-155 City Road	Southbank	Fusion Hotpot	4511	Cafes and Restaurants	Seats - Indoor	110	144.963253	-37.82376394	"(-37.82376394, 144.963253)"				
2017	1108	611367	611367	791-847 Collins Street	Docklands	Volume Cafe	4511	Cafes and Restaurants	Seats - Indoor	40	144.9457644	-37.82205739	"(-37.82205739, 144.9457644)"				
2017	781	110516	110516	704-744 Lorimer Street	Port Melbourne	Sensory Lab	1199	Other Food Product Manufacturing n.e.c.	Seats - Indoor	16	144.9254324	-37.82169215	"(-37.82169215, 144.9254324)"				
2017	22	102103	102103	487-503 Collins Street	Melbourne (CBD)	Bluestone Wine Lounge	4520	"Pubs, Taverns and Bars"	Seats - Indoor	10	144.9581185	-37.81853877	"(-37.81853877, 144.9581185)"				
2017	801	110327	110327	6 Riverside Quay	Southbank	Ludlow Bar & Dining Room	4511	Cafes and Restaurants	Seats - Indoor	300	144.9638287	-37.82082512	"(-37.82082512, 144.9638287)"				
2017	67	108581	108581	226-236 Russell Street	Melbourne (CBD)	Pho Dung Tan Dinh City	4511	Cafes and Restaurants	Seats - Indoor	80	144.9676444	-37.81098272	"(-37.81098272, 144.9676444)"				
2017	26	109418	109418	199-209 Collins Street	Melbourne (CBD)	Three Below	4511	Cafes and Restaurants	Seats - Outdoor	25	144.9674304	-37.81584777	"(-37.81584777, 144.9674304)"				
2017	206	106132	106132	263 Lygon Street	Carlton	Lygon Food Store	4511	Cafes and Restaurants	Seats - Indoor	29	144.966868	-37.79929755	"(-37.79929755, 144.966868)"				
2017	17	103592	103592	11-37 Exhibition Street	Melbourne (CBD)	The French Brasserie	4511	Cafes and Restaurants	Seats - Indoor	85	144.9717262	-37.81546152	"(-37.81546152, 144.9717262)"				
2017	525	106329	106329	521-535 Macaulay Road	Kensington	Hardimans Hotel	4520	"Pubs, Taverns and Bars"	Seats - Indoor	230	144.9283553	-37.79442113	"(-37.79442113, 144.9283553)"				
2017	16	110761	110760	197-209 Flinders Lane	Melbourne (CBD)	Chapter House Coffee	4512	Takeaway Food Services	Seats - Outdoor	19	144.9676946	-37.81676378	"(-37.81676378, 144.9676946)"				
2017	62	110099	110099	189-203 William Street	Melbourne (CBD)	Little Billy	4511	Cafes and Restaurants	Seats - Indoor	150	144.9570408	-37.8146364	"(-37.8146364, 144.9570408)"				
2017	54	101187	101187	392-406 Bourke Street	Melbourne (CBD)	La Belle Miette	4512	Takeaway Food Services	Seats - Outdoor	4	144.9617562	-37.81416355	"(-37.81416355, 144.9617562)"				
2017	748	110435	110435	18-24 Dorcas Street	Southbank	Humbaba	4511	Cafes and Restaurants	Seats - Outdoor	24	144.9695681	-37.83002436	"(-37.83002436, 144.9695681)"				
2017	15	104009	104009	270-272 Flinders Street	Melbourne (CBD)	Platform 270	4511	Cafes and Restaurants	Seats - Indoor	48	144.9653484	-37.81769553	"(-37.81769553, 144.9653484)"				
2017	85	105746	105746	183-265 La Trobe Street	Melbourne (CBD)	Caffe Torre	4511	Cafes and Restaurants	Seats - Indoor	79	144.9630189	-37.81073331	"(-37.81073331, 144.9630189)"				
2017	787	640573	640573	46-62 Cook Street	Port Melbourne	Red Rooster Westgate	4511	Cafes and Restaurants	Seats - Indoor	40	144.9171939	-37.82984854	"(-37.82984854, 144.9171939)"				
2017	644	106917	106917	1-4 Nicholson Street	East Melbourne	Aromatic Cafe	4511	Cafes and Restaurants	Seats - Outdoor	40	144.9735223	-37.80899046	"(-37.80899046, 144.9735223)"				
2017	651	107430	107430	2-12 Parliament Place	East Melbourne	The Commune	4511	Cafes and Restaurants	Seats - Indoor	70	144.9757456	-37.81162322	"(-37.81162322, 144.9757456)"				
2017	254	106086	106086	121 Lygon Street	Carlton	Grilla House	4511	Cafes and Restaurants	Seats - Outdoor	24	144.9660241	-37.80415049	"(-37.80415049, 144.9660241)"				
2017	15	104010	104010	256-268 Flinders Street	Melbourne (CBD)	Il Tempo 2 Pasta	4511	Cafes and Restaurants	Seats - Indoor	32	144.9656264	-37.81760781	"(-37.81760781, 144.9656264)"				
2017	345	103402	103402	33 Errol Street	North Melbourne	Townhall Hotel North Melbourne	4520	"Pubs, Taverns and Bars"	Seats - Indoor	56	144.9489068	-37.80414139	"(-37.80414139, 144.9489068)"				
2017	24	102091	102091	351-357 Collins Street	Melbourne (CBD)	Vapiano	4511	Cafes and Restaurants	Seats - Indoor	250	144.9627888	-37.81722704	"(-37.81722704, 144.9627888)"				
2017	246	517170	517170	9 Hyam Place	Carlton	The Backyard Cafe	4512	Takeaway Food Services	Seats - Outdoor	20	144.966039	-37.80164531	"(-37.80164531, 144.966039)"				
2017	65	105875	105875	318-322 Little Bourke Street	Melbourne (CBD)	Nant 1821	4511	Cafes and Restaurants	Seats - Indoor	88	144.9631276	-37.81292437	"(-37.81292437, 144.9631276)"				
2017	104	104085	104085	167-175 Franklin Street	Melbourne (CBD)	Discovery Cafe	4511	Cafes and Restaurants	Seats - Indoor	50	144.9591538	-37.80895967	"(-37.80895967, 144.9591538)"				
2017	65	109292	109292	243-249 Swanston Street	Melbourne (CBD)	The Lounge	4511	Cafes and Restaurants	Seats - Indoor	118	144.9647365	-37.81230108	"(-37.81230108, 144.9647365)"				
2017	66	101783	101783	15-17 Celestial Avenue	Melbourne (CBD)	Supper Inn Chinese Restaurant	4511	Cafes and Restaurants	Seats - Indoor	70	144.9661302	-37.81188094	"(-37.81188094, 144.9661302)"				
2017	254	106095	106095	149 Lygon Street	Carlton	Tank Fish And Chippery	4511	Cafes and Restaurants	Seats - Indoor	20	144.9661127	-37.80369873	"(-37.80369873, 144.9661127)"				
2017	513	597960	597960	429-431 Macaulay Road	Kensington	Saha Thai Cafe	4512	Takeaway Food Services	Seats - Indoor	12	144.9324915	-37.79496478	"(-37.79496478, 144.9324915)"				
2017	247	106238	106238	192-202 Lygon Street	Carlton	Players On Lygon	4520	"Pubs, Taverns and Bars"	Seats - Outdoor	12	144.9670522	-37.80245924	"(-37.80245924, 144.9670522)"				
2017	95	109315	109315	407-409 Swanston Street	Melbourne (CBD)	Druids Cafe	4511	Cafes and Restaurants	Seats - Indoor	75	144.9631797	-37.80895593	"(-37.80895593, 144.9631797)"				
2017	2524	616043	616043	176 Bellair Street	Kensington	White Rabbit Record Bar	4511	Cafes and Restaurants	Seats - Indoor	35	144.9299348	-37.7936563	"(-37.7936563, 144.9299348)"				
2017	15	104013	104013	238-242 Flinders Street	Melbourne (CBD)	Flora Indian Restaurant	4511	Cafes and Restaurants	Seats - Indoor	140	144.9663532	-37.81733219	"(-37.81733219, 144.9663532)"				
2017	44	106374	106374	18-22 McKillop Street	Melbourne (CBD)	Dip In Cafe	4511	Cafes and Restaurants	Seats - Outdoor	10	144.9618186	-37.81514598	"(-37.81514598, 144.9618186)"				
2017	2392	617402	617402	11-41 Melrose Street	North Melbourne	Cafe Innov-8	4511	Cafes and Restaurants	Seats - Outdoor	4	144.9414027	-37.79501722	"(-37.79501722, 144.9414027)"				
2017	752	110734	110733	100 St Kilda Road	Southbank	Sake Restaurant & Bar	4511	Cafes and Restaurants	Seats - Outdoor	70	144.9682264	-37.82094188	"(-37.82094188, 144.9682264)"				
2017	42	105950	105950	520-536 Little Collins Street	Melbourne (CBD)	Bambini Barrista	4512	Takeaway Food Services	Seats - Indoor	16	144.957088	-37.81686865	"(-37.81686865, 144.957088)"				
2017	1006	642756	642756	410 Footscray Road	West Melbourne (Industrial)	Port Diner	4512	Takeaway Food Services	Seats - Indoor	22	144.934267	-37.808954	"(-37.808954, 144.934267)"				
2017	37	102158	102158	86-88 Collins Street	Melbourne (CBD)	Collins Quarter	4520	"Pubs, Taverns and Bars"	Seats - Indoor	171	144.9705847	-37.81393777	"(-37.81393777, 144.9705847)"				
2017	247	106235	106235	230 Lygon Street	Carlton	Lygon Dolce Vita	4511	Cafes and Restaurants	Seats - Indoor	45	144.9672092	-37.80180395	"(-37.80180395, 144.9672092)"				
2017	813	110411	110411	2-6 Kavanagh Street	Southbank	Australian Ballet Society	8790	Other Social Assistance Services	Seats - Indoor	68	144.9673119	-37.82201714	"(-37.82201714, 144.9673119)"				
2017	46	101137	101137	235-251 Bourke Street	Melbourne (CBD)	Starbucks	4511	Cafes and Restaurants	Seats - Outdoor	16	144.9665978	-37.81376503	"(-37.81376503, 144.9665978)"				
2017	245	104450	104450	251-257 Cardigan Street	Carlton	Rakuzen Simple Japanese	4511	Cafes and Restaurants	Seats - Indoor	36	144.9651037	-37.80077102	"(-37.80077102, 144.9651037)"				
2017	11	103990	103990	524-528 Flinders Street	Melbourne (CBD)	Stand Up Cafe	4512	Takeaway Food Services	Seats - Indoor	2	144.9567545	-37.82027594	"(-37.82027594, 144.9567545)"				
2017	1108	577356	577356	107-117 Victoria Harbour Promenade	Docklands	Snack A Rama	4511	Cafes and Restaurants	Seats - Indoor	30	144.9405366	-37.82003433	"(-37.82003433, 144.9405366)"				
2017	67	105683	105683	157-159 Lonsdale Street	Melbourne (CBD)	Kokoro Ramen	4511	Cafes and Restaurants	Seats - Indoor	59	144.9678627	-37.81093607	"(-37.81093607, 144.9678627)"				
2017	247	106231	106231	240 Lygon Street	Carlton	Piccolo Mondo	4511	Cafes and Restaurants	Seats - Outdoor	28	144.9672464	-37.80158026	"(-37.80158026, 144.9672464)"				
2017	66	108550	108550	213-217 Russell Street	Melbourne (CBD)	Spices Indonesian Kitchen	4511	Cafes and Restaurants	Seats - Indoor	40	144.9672365	-37.81156167	"(-37.81156167, 144.9672365)"				
2017	571	602256	602256	320-386 Epsom Road	Kensington	Rye Cafe	4511	Cafes and Restaurants	Seats - Outdoor	16	144.9155212	-37.78257294	"(-37.78257294, 144.9155212)"				
2017	1103	573401	573401	700-704 Bourke Street	Docklands	90 Secondi	4511	Cafes and Restaurants	Seats - Indoor	75	144.9493733	-37.81733574	"(-37.81733574, 144.9493733)"				
2017	66	105690	105690	203-207 Lonsdale Street	Melbourne (CBD)	Carribbean Grilled Fish by China Chilli	4511	Cafes and Restaurants	Seats - Indoor	80	144.9663534	-37.81133175	"(-37.81133175, 144.9663534)"				
2017	1103	573401	573401	700-704 Bourke Street	Docklands	Story Coffee & Food Store	4511	Cafes and Restaurants	Seats - Indoor	16	144.9493733	-37.81733574	"(-37.81733574, 144.9493733)"				
2017	347	110920	110920	161-163 Errol Street	North Melbourne	Limerick Castle Hotel & Restaurant	4520	"Pubs, Taverns and Bars"	Seats - Indoor	60	144.9496139	-37.80114341	"(-37.80114341, 144.9496139)"				
